entity_id,n_events,n_unique_customers,top3_customer_concentration,cancellation_rate,source,log_n_events,rule_flag_single_customer_all_cancelled,anomaly_score,anomaly_score_raw
118609,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
111814,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
66806,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
137642,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
165704,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
204368,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
164542,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
16538,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
24389,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
79357,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
165062,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
184414,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
129429,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
172621,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
156768,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
115553,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
9534,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
169834,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
163895,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
186354,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
120713,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
163789,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
37308,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
162310,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
154246,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
145106,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
109305,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
48897,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
120837,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
63789,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
119994,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
188407,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
152554,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
124937,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
134540,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
125355,99,1,1.0,0.0,instacart_grocery,4.605170185988092,False,-1,-0.08652919366342648
121087,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
195573,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
105630,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
105885,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
194109,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
149798,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
27170,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
152278,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
194533,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
166652,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
167069,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
158058,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
167031,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
205751,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
37142,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
117924,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
15961,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
139453,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
114849,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
15060,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
120377,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
118755,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
151640,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
13945,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
27537,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
88890,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
9141,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
652,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
196075,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
27536,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
14868,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
13406,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
165235,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
127049,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
116713,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
158709,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
106169,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
189170,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
79965,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
48147,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
202430,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
110401,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
110442,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
47076,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
138292,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
6175,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
50607,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
77365,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
131762,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
66046,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
161002,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
18978,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
159765,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
108564,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
21008,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
109329,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
144616,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
4281,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
75395,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
180551,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
148185,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
98357,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
66664,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
48599,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
178821,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
109260,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
72356,96,1,1.0,0.0,instacart_grocery,4.574710978503383,False,-1,-0.08627490760973888
31355,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
119515,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
43351,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
176076,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
63308,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
203487,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
158741,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
153516,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
119439,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
151470,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
193900,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
26399,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
89211,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
187880,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
10463,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
85359,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
11871,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
62052,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
110299,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
134511,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
97729,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
516,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
48988,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
11511,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
139915,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
151514,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
9341,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
86376,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
46923,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
7713,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
33250,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
83377,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
159780,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
176394,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
127000,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
176940,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
52962,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
118185,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
156837,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
129749,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
6330,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
34396,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
172883,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
38353,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
171627,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
167977,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
190904,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
158651,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
17222,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
79278,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
59161,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
5665,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
81332,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
28831,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
126311,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
80422,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
91771,94,1,1.0,0.0,instacart_grocery,4.553876891600541,False,-1,-0.08614619851473682
181796,95,1,1.0,0.0,instacart_grocery,4.564348191467836,False,-1,-0.08533170222436404
177179,95,1,1.0,0.0,instacart_grocery,4.564348191467836,False,-1,-0.08533170222436404
125883,95,1,1.0,0.0,instacart_grocery,4.564348191467836,False,-1,-0.08533170222436404
29933,95,1,1.0,0.0,instacart_grocery,4.564348191467836,False,-1,-0.08533170222436404
182717,95,1,1.0,0.0,instacart_grocery,4.564348191467836,False,-1,-0.08533170222436404
80270,95,1,1.0,0.0,instacart_grocery,4.564348191467836,False,-1,-0.08533170222436404
128078,95,1,1.0,0.0,instacart_grocery,4.564348191467836,False,-1,-0.08533170222436404
191198,95,1,1.0,0.0,instacart_grocery,4.564348191467836,False,-1,-0.08533170222436404
186876,95,1,1.0,0.0,instacart_grocery,4.564348191467836,False,-1,-0.08533170222436404
122758,95,1,1.0,0.0,instacart_grocery,4.564348191467836,False,-1,-0.08533170222436404
177418,95,1,1.0,0.0,instacart_grocery,4.564348191467836,False,-1,-0.08533170222436404
25409,95,1,1.0,0.0,instacart_grocery,4.564348191467836,False,-1,-0.08533170222436404
85714,95,1,1.0,0.0,instacart_grocery,4.564348191467836,False,-1,-0.08533170222436404
135867,95,1,1.0,0.0,instacart_grocery,4.564348191467836,False,-1,-0.08533170222436404
18702,95,1,1.0,0.0,instacart_grocery,4.564348191467836,False,-1,-0.08533170222436404
137410,95,1,1.0,0.0,instacart_grocery,4.564348191467836,False,-1,-0.08533170222436404
143986,95,1,1.0,0.0,instacart_grocery,4.564348191467836,False,-1,-0.08533170222436404
58491,95,1,1.0,0.0,instacart_grocery,4.564348191467836,False,-1,-0.08533170222436404
189947,95,1,1.0,0.0,instacart_grocery,4.564348191467836,False,-1,-0.08533170222436404
125458,95,1,1.0,0.0,instacart_grocery,4.564348191467836,False,-1,-0.08533170222436404
83715,95,1,1.0,0.0,instacart_grocery,4.564348191467836,False,-1,-0.08533170222436404
122449,95,1,1.0,0.0,instacart_grocery,4.564348191467836,False,-1,-0.08533170222436404
134409,95,1,1.0,0.0,instacart_grocery,4.564348191467836,False,-1,-0.08533170222436404
184021,95,1,1.0,0.0,instacart_grocery,4.564348191467836,False,-1,-0.08533170222436404
142869,95,1,1.0,0.0,instacart_grocery,4.564348191467836,False,-1,-0.08533170222436404
61220,95,1,1.0,0.0,instacart_grocery,4.564348191467836,False,-1,-0.08533170222436404
