seller_id,n_events,n_unique_customers,cancellation_rate,avg_amount,amount_std,top3_customer_concentration,log_n_events,log_avg_amount,anomaly_score,anomaly_score_raw
3d871de0142ce09b7081e2b9d1733cb1,1147,1080,0.0034873583260680036,82.74995640802092,38.90661328796833,0.00959023539668701,7.045776576879511,4.427835650203797,-1,-0.07233421351036728
7a67c85e85bb2ce8582c35f2203ad736,1171,1160,0.0008539709649871904,121.04656703672075,54.43971679431449,0.005977796754910333,7.066466970136958,4.804402668927781,-1,-0.07178293303419103
fa1c13f2614d7b5c4749cbc52fecda94,586,585,0.0017064846416382253,331.12974402730373,313.3937324479349,0.006825938566552901,6.375024819828097,5.8055256878388715,-1,-0.0666641310541235
59417c56835dd8e2e72f91f809cd4092,18,18,0.0,2025.5,1284.3547125999803,0.16666666666666666,2.9444389791664403,7.614065446068364,-1,-0.06557772056993538
b1b3948701c5c72445495bd161b83a4c,18,18,0.1111111111111111,1372.177222222222,787.272159130681,0.16666666666666666,2.9444389791664403,7.224882474075023,-1,-0.0642699421894044
90d4125885ab6c86e8820a722be71974,5,3,1.0,259.91,0.0,1.0,1.791759469228055,5.564175520269783,-1,-0.06287525376545011
bcf5566870987da7bc811fbc8c5b9fd9,4,1,1.0,24.0,0.0,1.0,1.6094379124341003,3.2188758248682006,-1,-0.06223815267125643
37ceb404da208418c9032f0674e57804,3,1,1.0,68.31,0.0,1.0,1.3862943611198906,4.238589195929893,-1,-0.060153872863245916
7c67e1448b00f6e969d365cea6b010ab,1364,982,0.0,137.7741129032258,47.18267784454968,0.02126099706744868,7.21890970761906,4.932847524217302,-1,-0.05694079807076469
1025f0e2d44d7041d6cf58b6550e0bfa,1428,915,0.0,97.31691176470588,82.7115731145736,0.014705882352941176,7.264730177929867,4.588196054722833,-1,-0.05551453093817815
620c87c171fb2a6dd6e8bb4dec959fc6,798,740,0.011278195488721804,143.82769423558898,100.89197263187302,0.020050125313283207,6.683360945766275,4.9755447201971075,-1,-0.053372418372102604
7e93a43ef30c4f03f38b393420bc753a,340,336,0.011764705882352941,518.9172647058823,376.00392086017416,0.01764705882352941,5.831882477283517,6.253669692581876,-1,-0.050879700734308586
7994081388d55b9cf976c050653dd359,6,2,0.8333333333333334,170.0,22.360679774997898,1.0,1.9459101490553132,5.14166355650266,-1,-0.05058785271830357
961dff0a659b4561334372337dd897d9,4,4,0.25,2486.5,281.45825622994255,0.75,1.6094379124341003,7.819033469032748,-1,-0.05036296026744014
c1d1ebb4745cc43cb6f05e9c8a705c9a,3,3,0.6666666666666666,11.5,2.1602468994692847,1.0,1.3862943611198906,2.5257286443082556,-1,-0.0495555415731902
8132b9bd16876e1b0f8808d43825dd48,3,2,0.6666666666666666,242.63333333333333,116.48405708746394,1.0,1.3862943611198906,5.4956643628182364,-1,-0.04929666329420179
c510bc1718f0f2961eaa42a23330681a,13,13,0.0,942.3846153846154,1245.2688091617028,0.23076923076923078,2.6390573296152584,6.849474063090113,-1,-0.046043459616421645
53243585a1d6dc2643021fd1853d8905,410,358,0.0,543.3562195121951,473.28369312872127,0.04390243902439024,6.018593214496234,6.299603847837733,-1,-0.04420890075129846
039e6ad9dae79614493083e241147386,5,5,0.0,2585.0,866.6141009699761,0.6,1.791759469228055,7.857867559331803,-1,-0.04165277276211932
87e24fc7052259b1f7f607d61c10d8be,8,8,0.125,934.18625,650.3946160397066,0.375,2.1972245773362196,6.84074570731239,-1,-0.033687338493660235
630008e0f062605a415d694489f6f82e,3,2,0.6666666666666666,35.050000000000004,0.2121320343550639,1.0,1.3862943611198906,3.584906863730958,-1,-0.0334014886698607
821fb029fc6e495ca4f08a35d51e53a5,29,28,0.034482758620689655,661.635172413793,929.8043131519689,0.13793103448275862,3.4011973816621555,6.496224570880447,-1,-0.032589079078456984
1d0997ff06b524ce9289ffd75114ecd3,3,3,0.0,1249.0,593.0148958219066,1.0,1.3862943611198906,7.1308988302963465,-1,-0.032542682785899
d6cd01c59123df02fc226eadbadb5f89,3,2,0.6666666666666666,81.63333333333334,8.296719565922093,1.0,1.3862943611198906,4.4144131503730355,-1,-0.031507267811382356
403aa86912527d730337ffcb0fb096ab,11,11,0.0,814.5354545454545,1070.9139141734258,0.2727272727272727,2.4849066497880004,6.7038448969534885,-1,-0.031490926832530186
46dc3b2cc0980fb8ec44634e21d2718e,542,521,0.005535055350553505,236.36750922509225,185.88056479602244,0.02214022140221402,6.297109319933935,5.469609611920855,-1,-0.03068670717902633
9b1585752613ec342d03bbab9997ec48,3,3,0.0,1416.3266666666666,514.1294649102393,1.0,1.3862943611198906,7.256527747113805,-1,-0.030052669480354677
a1043bafd471dff536d0c462352beb48,770,718,0.003896103896103896,132.33916883116885,35.48722508515169,0.011688311688311689,6.647688373563329,4.892896023715925,-1,-0.029832501641945286
512d298ac2a96d1931b6bd30aa21f61d,12,11,0.0,616.8283333333333,1183.2967158735894,0.3333333333333333,2.5649493574615367,6.42621064109252,-1,-0.029133540129691493
128639473a139ac0f3e5f5ade55873a5,560,533,0.0,21.26580357142857,12.41766538605334,0.014285714285714285,6.329720905522696,3.1030520293610437,-1,-0.022943211682125098
244b04680fdbded0acf5aebd9c92b44a,3,3,0.0,1159.2333333333333,490.4646323187389,1.0,1.3862943611198906,7.056376413297865,-1,-0.021621657138356065
f25e239052084705e17a982bc600ab2a,8,8,0.0,922.5,951.6726065197001,0.375,2.1972245773362196,6.828170799639294,-1,-0.020994480717029695
2528744c5ef5d955adc318720a94d2e7,5,5,0.0,1249.0,859.6510920134982,0.6,1.791759469228055,7.1308988302963465,-1,-0.019793857135791293
5dceca129747e92ff8ef7a997dc4f8ca,346,325,0.002890173410404624,324.14893063583816,334.9308622828749,0.02601156069364162,5.849324779946859,5.784283325476409,-1,-0.018861643103897152
6bd69102ab48df500790a8cecfc285c2,5,5,0.0,1614.0,692.9531008661409,0.6,1.791759469228055,7.387090235656757,-1,-0.018456284498244102
e882b2a25a10b9c057cc49695f222c19,58,57,0.0,880.3024137931035,664.1451316472367,0.06896551724137931,4.07753744390572,6.781400829002469,-1,-0.016526505532841185
6750d71153f00fc58829af2a8ef1bcf1,6,6,0.0,585.6666666666666,991.7604997623614,0.5,1.9459101490553132,6.374456799364087,-1,-0.016473832216826856
cca3071e3e9bb7d12640c9fbe2301306,830,712,0.0012048192771084338,77.12034939759036,48.515984994622166,0.020481927710843374,6.7226297948554485,4.358250578573878,-1,-0.016086263258576983
f8db351d8c4c4c22c6835c19a46f01b0,724,667,0.0013812154696132596,69.78674033149171,78.34564224279059,0.016574585635359115,6.586171654854675,4.2596716997064314,-1,-0.01599270948957021
2a167ca73899c85001a837d8fb4962f6,3,2,0.0,1365.6666666666667,377.1236166328251,1.0,1.3862943611198906,7.22012996402429,-1,-0.015181103376614158
e9779976487b77c6d4ac45f75ec7afe9,750,657,0.0013333333333333333,57.550599999999996,53.13423497808797,0.021333333333333333,6.621405651764134,4.069891337642799,-1,-0.013937367311087967
d23019c84ffae2d5ef2270367b8605fc,39,39,0.0,748.8487179487179,848.5937310910765,0.07692307692307693,3.6888794541139363,6.619871476782569,-1,-0.011876876361964883
c72de06d72748d1a0dfb2125be43ba63,22,21,0.0,796.4545454545455,904.4297916001464,0.18181818181818182,3.1354942159291497,6.681424836739408,-1,-0.011394937208837996
67e43d802fde8cfd3f9580124f8167d1,3,2,0.3333333333333333,12.0,0.0,1.0,1.3862943611198906,2.5649493574615367,-1,-0.010871971753983023
f1c1ac3f3efc07e659c035008e615e66,14,4,0.35714285714285715,182.99714285714285,177.5281547662057,0.9285714285714286,2.70805020110221,5.214920229538115,-1,-0.009858696037548187
4dbd95a08b31ede5c82d3f861cb1ce1a,6,6,0.3333333333333333,217.44500000000002,308.0362213955798,0.5,1.9459101490553132,5.386534266602654,-1,-0.008450406160877
44f091b5abab8018f682fce8124b85e5,6,6,0.3333333333333333,280.01666666666665,273.0015532108848,0.5,1.9459101490553132,5.63841397955588,-1,-0.006778959460388201
06532f10282704ef4c69168b914b77be,9,8,0.0,1135.611111111111,718.4650359612257,0.4444444444444444,2.302585092994046,7.035806404559661,-1,-0.005959814172872835
e3e15e2c0b9700561efac21c6be48066,4,3,0.5,24.31,0.4481071300481151,1.0,1.6094379124341003,3.2311995745570328,-1,-0.0049995692231649125
85d9eb9ddc5d00ca9336a2219c97bb13,522,509,0.0019157088122605363,29.531111111111112,6.507617634063865,0.01532567049808429,6.259581464064923,3.4187462001595827,-1,-0.003645213787297319
7d13fca15225358621be4086e1eb0964,578,565,0.0,196.58991349480968,143.41703042554772,0.01903114186851211,6.361302477572996,5.286193738944171,-1,-0.0030571268315091604
f235413f677777a0738ff215d0184901,3,3,0.3333333333333333,565.5666666666667,43.02509061259705,1.0,1.3862943611198906,6.339594755215196,-1,-0.0025411343907452144
0307f7565ff85b299b6e5ef162b1b1a9,7,7,0.14285714285714285,675.5428571428572,449.04170298582295,0.42857142857142855,2.0794415416798357,6.516995796887098,-1,-0.0023206264101388596
2bf6a2c1e71bbd29a4ad64e6d3c3629f,31,30,0.0,1633.1903225806452,647.1317507351753,0.12903225806451613,3.4657359027997265,7.398902745124632,-1,-0.002216178849382744
