ip_address,n_users,n_transactions,fraud_rate
1610456603.68187,11,11,0.9090909090909091
2171934586.50759,11,11,0.9090909090909091
3694361029.89686,11,11,0.9090909090909091
3969919301.94859,11,11,1.0
3240547427.82262,11,11,0.9090909090909091
404906769.78053,11,11,0.9090909090909091
224711113.32127,11,11,0.9090909090909091
1626716351.82413,11,11,0.9090909090909091
3773850754.80315,11,11,0.9090909090909091
1211363633.30799,11,11,0.9090909090909091
2207579891.48014,11,11,0.9090909090909091
2561534109.02418,11,11,0.9090909090909091
2358420997.40895,11,11,0.9090909090909091
3482510344.56927,11,11,0.9090909090909091
3008718464.66058,11,11,0.9090909090909091
3905319222.43187,11,11,1.0
3359812147.97639,11,11,0.9090909090909091
647312416.163267,11,11,0.9090909090909091
686082863.051075,11,11,0.9090909090909091
2746120204.73558,11,11,0.9090909090909091
1377849233.09361,11,11,0.9090909090909091
633888961.462522,11,11,0.9090909090909091
3902837711.29853,11,11,0.9090909090909091
1596802360.58913,11,11,0.9090909090909091
4275223309.4073,11,11,0.9090909090909091
3802159634.24863,11,11,0.9090909090909091
3615012383.85269,11,11,0.9090909090909091
1056839532.69756,11,11,0.9090909090909091
16669225.6744054,11,11,0.9090909090909091
3173313497.72897,11,11,0.9090909090909091
111849511.653562,11,11,0.9090909090909091
453177237.94798,11,11,0.9090909090909091
2552342536.16333,11,11,0.9090909090909091
2121749406.22529,11,11,0.9090909090909091
2286212110.40698,11,11,0.9090909090909091
827675866.499895,11,11,0.9090909090909091
2204962730.29055,11,11,0.9090909090909091
2543531714.97789,11,11,0.9090909090909091
2057717692.29132,11,11,0.9090909090909091
1669658671.18505,11,11,0.9090909090909091
1061106188.62487,11,11,0.9090909090909091
103282850.015737,11,11,0.9090909090909091
3609644978.90699,11,11,0.9090909090909091
2296766383.6316,11,11,0.9090909090909091
4204700290.71236,11,11,0.9090909090909091
1639459093.06515,11,11,0.9090909090909091
428754908.889528,11,11,0.9090909090909091
3445975625.51311,11,11,0.9090909090909091
1829815181.99908,11,11,1.0
2265193689.28671,11,11,0.9090909090909091
1077561528.02613,11,11,0.9090909090909091
2561165469.60481,11,11,0.9090909090909091
3739556385.10003,11,11,0.9090909090909091
3407344121.32737,11,11,0.9090909090909091
3528543105.70081,11,11,0.9090909090909091
3690811526.6461,11,11,0.9090909090909091
1940920325.77477,11,11,0.9090909090909091
612838786.415191,11,11,0.9090909090909091
4159915483.5419,11,11,0.9090909090909091
2887653655.04075,11,11,0.9090909090909091
1462236190.12717,11,11,0.9090909090909091
189160267.428294,11,11,0.9090909090909091
939119655.199888,11,11,0.9090909090909091
3692559356.26978,11,11,0.9090909090909091
3700414094.80148,11,11,0.9090909090909091
4109493870.37539,11,11,0.9090909090909091
210704602.569933,11,11,0.9090909090909091
2427561719.66069,11,11,0.9090909090909091
3596584549.78311,11,11,0.9090909090909091
1687041018.66443,11,11,0.9090909090909091
2028255624.62539,11,11,0.9090909090909091
1900986332.2964,11,11,0.9090909090909091
2070956547.20849,11,11,1.0
3343852136.59322,11,11,0.9090909090909091
1689132221.75694,11,11,0.9090909090909091
2610081383.43518,11,11,0.9090909090909091
2836025220.69469,11,11,0.9090909090909091
615199255.932489,11,11,0.9090909090909091
3091586856.41203,11,11,0.9090909090909091
1163288305.56966,11,11,0.9090909090909091
1245649042.23944,11,11,0.9090909090909091
3150901196.34426,11,11,0.9090909090909091
1576056545.28083,11,11,0.9090909090909091
3500375081.28141,11,11,1.0
96394583.0524305,11,11,0.9090909090909091
2614879770.73594,11,11,0.9090909090909091
3399480759.47303,11,11,0.9090909090909091
2023843181.65168,11,11,0.9090909090909091
3317471393.16936,11,11,0.9090909090909091
4229759354.62888,11,11,0.9090909090909091
1306226788.52732,11,11,1.0
3944743390.34372,11,11,0.9090909090909091
1356828832.95208,11,11,0.9090909090909091
3347934904.95084,11,11,0.9090909090909091
356593536.5774,11,11,0.9090909090909091
2846733983.75595,11,11,0.9090909090909091
1028433935.54654,11,11,0.9090909090909091
1165729258.44265,10,10,0.9
2521027031.74484,10,10,0.9
2461467345.01395,10,10,0.9
505509580.334125,10,10,0.9
1447879603.2071,10,10,0.9
39439193.2749873,10,10,0.9
493330043.263207,10,10,0.9
174114436.579002,10,10,0.9
3876000368.26534,10,10,0.9
2853028745.45201,10,10,0.9
3379689042.2535,10,10,1.0
3462358740.20662,10,10,0.9
1756649024.59174,10,10,0.9
2151952184.11386,10,10,0.9
3948923075.96959,10,10,0.9
509438338.338234,10,10,0.9
2704831658.70064,10,10,0.9
2423003401.83684,10,10,0.9
1452383003.31182,10,10,0.9
3840290371.10086,10,10,0.9
690214620.169223,10,10,0.9
3698206152.21861,10,10,0.9
2463261847.5878,10,10,0.9
4013655999.09168,10,10,0.9
1800089082.17688,10,10,0.9
2716219635.10757,10,10,0.9
1288372424.44136,10,10,0.9
409907751.432508,10,10,0.9
2485301780.7368,10,10,0.9
1599697268.07194,10,10,0.9
3048756704.80938,10,10,0.9
4125867604.62991,10,10,0.9
407848310.219395,10,10,0.9
254951658.018541,10,10,0.9
647126142.838432,10,10,0.9
1794853260.83361,10,10,0.9
3928885689.5897,10,10,0.9
1289521776.11069,10,10,0.9
1107615778.12937,10,10,0.9
3575575464.42785,10,10,0.9
2639636242.65571,10,10,0.9
1323855318.80482,10,10,0.9
1562503975.94688,10,10,0.9
3384501182.93976,10,10,0.9
2479947956.65348,10,10,0.9
828416954.278143,10,10,0.9
60120411.4360754,10,10,1.0
908338717.443963,10,10,0.9
3437706741.12044,10,10,0.9
119753347.432457,10,10,0.9
3006431648.067,10,10,0.9
3153548928.22204,10,10,0.9
1096101159.82147,10,10,0.9
257566751.581419,10,10,0.9
2001426399.9025,10,10,0.9
2007079153.97221,10,10,0.9
1587726962.70242,10,10,0.9
3306998578.81846,10,10,0.9
3016449983.43603,10,10,0.9
3146572424.8612,10,10,0.9
708680382.079354,10,10,0.9
3956889775.06896,10,10,0.9
4240402078.33437,10,10,0.9
1080791197.26303,10,10,0.9
3097500214.94034,10,10,0.9
3305555599.29266,10,10,0.9
1278381829.63635,10,10,0.9
1937446259.46037,10,10,0.9
2384141812.88327,10,10,0.9
3744588745.86819,10,10,0.9
2923842138.82096,10,10,0.9
3906878468.95221,10,10,0.9
2242837843.17582,10,10,0.9
3563561810.1022,10,10,0.9
4176397227.98139,10,10,0.9
1919047988.6404,10,10,0.9
3796751794.7233,10,10,0.9
3254515182.6358,10,10,0.9
1063536907.99261,10,10,0.9
3095355744.47891,10,10,0.9
618214452.420873,10,10,0.9
1488005346.2494,10,10,0.9
2894334024.94285,10,10,0.9
2589542010.61341,10,10,0.9
2698380725.88225,10,10,0.9
3621382730.91049,10,10,0.9
2608607542.57514,10,10,0.9
2273410501.11254,10,10,0.9
3529676734.17745,10,10,0.9
1164065472.89026,9,9,0.8888888888888888
3455543252.7557,9,9,0.8888888888888888
2903747236.00155,9,9,0.8888888888888888
1860392759.50961,9,9,0.8888888888888888
928250353.24228,9,9,0.8888888888888888
2104871670.24098,9,9,0.8888888888888888
4030311611.86065,9,9,0.8888888888888888
3507538739.71132,9,9,0.8888888888888888
151686943.86891,9,9,1.0
1160225774.05745,9,9,1.0
3067794106.03595,9,9,0.8888888888888888
1749474117.50029,9,9,0.8888888888888888
3877823434.63715,9,9,0.8888888888888888
1272439620.075,9,9,0.8888888888888888
1416320901.91343,9,9,0.8888888888888888
1277674411.97904,9,9,0.8888888888888888
682255692.975427,9,9,0.8888888888888888
1607099591.52422,9,9,0.8888888888888888
2766933357.94205,9,9,0.8888888888888888
3410478341.09873,9,9,0.8888888888888888
726267377.935854,9,9,0.8888888888888888
1407707332.71986,9,9,0.8888888888888888
363651541.754367,9,9,0.8888888888888888
3623775929.38894,9,9,0.8888888888888888
214120626.995229,9,9,0.8888888888888888
848006194.644159,9,9,0.8888888888888888
3895767310.29417,9,9,0.8888888888888888
619792176.285186,9,9,0.8888888888888888
4194851988.93999,9,9,0.8888888888888888
980127434.931999,9,9,0.8888888888888888
876822690.323233,9,9,0.8888888888888888
1606892364.60759,9,9,0.8888888888888888
1603966891.34521,9,9,0.8888888888888888
4243173167.43092,9,9,0.8888888888888888
1109550946.31389,9,9,0.8888888888888888
6150366.79747205,9,9,1.0
1880375707.54678,9,9,0.8888888888888888
2890012039.53189,9,9,0.8888888888888888
1593055649.05971,9,9,0.8888888888888888
2838217866.80706,9,9,0.8888888888888888
2762939652.99815,9,9,0.8888888888888888
1321159780.92866,9,9,0.8888888888888888
384093218.76251,9,9,0.8888888888888888
3249840941.49348,9,9,0.8888888888888888
1016756029.19736,9,9,0.8888888888888888
2058991226.81942,9,9,0.8888888888888888
3629014908.55561,9,9,0.8888888888888888
2534292669.32634,9,9,0.8888888888888888
1865797637.91015,9,9,1.0
2636423168.58887,9,9,0.8888888888888888
1257547172.94706,9,9,0.8888888888888888
2085382798.0442,9,9,0.8888888888888888
4253075081.59853,9,9,0.8888888888888888
1917382619.3105,9,9,0.8888888888888888
3977964684.63702,9,9,0.8888888888888888
4039568057.36361,9,9,0.8888888888888888
3282843603.42238,9,9,0.8888888888888888
3587836651.84964,9,9,0.8888888888888888
797949002.867301,9,9,0.8888888888888888
2878218763.71081,9,9,0.8888888888888888
3695766361.4687,9,9,1.0
1612123468.43379,9,9,0.8888888888888888
3544296353.58074,9,9,0.8888888888888888
2181933259.81753,9,9,0.8888888888888888
3765208397.61125,9,9,0.8888888888888888
4056991635.12195,9,9,0.8888888888888888
2995911046.03751,9,9,0.8888888888888888
752197253.849144,9,9,0.8888888888888888
1421335324.33917,9,9,0.8888888888888888
3345798748.62054,9,9,0.8888888888888888
4125656636.04483,9,9,0.8888888888888888
1853135193.68441,9,9,0.8888888888888888
209845314.63287,9,9,0.8888888888888888
1542531991.53992,9,9,0.8888888888888888
2295218178.94816,9,9,0.8888888888888888
3244988078.20461,9,9,0.8888888888888888
2441563512.02296,9,9,1.0
3462164915.39211,9,9,0.8888888888888888
3456517305.41433,9,9,0.8888888888888888
2093590369.56219,9,9,0.8888888888888888
1954600796.05912,9,9,0.8888888888888888
1624284419.91638,9,9,0.8888888888888888
2731235387.62152,8,8,0.875
296190119.306631,8,8,0.875
673767029.602586,8,8,0.875
1443667978.62304,8,8,0.875
953589455.767108,8,8,0.875
645554443.416488,8,8,0.875
545920995.210573,8,8,0.875
1367546120.55358,8,8,0.875
1015157218.6775,8,8,0.875
1204764792.6869,8,8,0.875
1910574020.22857,8,8,1.0
711387875.330612,8,8,0.875
1091544625.03413,8,8,0.875
1449455098.16376,8,8,0.875
2401889299.66642,8,8,0.875
1071237634.18164,8,8,0.875
1120619335.84996,8,8,0.875
2403674493.55805,8,8,0.875
1964150665.78048,8,8,0.875
2733843673.15722,8,8,0.875
1874205904.13132,8,8,0.875
3224496458.15797,8,8,1.0
2890662137.73041,8,8,0.875
2497768787.17409,8,8,0.875
930288035.722387,8,8,0.875
1178705837.35433,8,8,0.875
1559028295.3109,8,8,0.875
3310861582.32993,8,8,0.875
181475981.089439,8,8,0.875
1268574295.18892,8,8,0.875
2608513292.76854,8,8,0.875
3832553711.26512,8,8,0.875
2439623724.82763,8,8,0.875
3682421182.90897,8,8,0.875
720333799.868186,8,8,0.875
839958035.338793,8,8,0.875
539078263.290307,8,8,0.875
652024558.421464,8,8,0.875
4190252223.63213,8,8,0.875
222102041.259637,8,8,0.875
2468078211.76269,8,8,0.875
4102887755.49961,8,8,0.875
2386381645.52982,8,8,0.875
3146517327.38591,8,8,0.875
2707983633.52978,8,8,0.875
3988528566.17923,8,8,0.875
3648157759.7281,8,8,0.875
1776397173.60221,8,8,0.875
137848437.05703,8,8,0.875
803169044.014554,8,8,0.875
583381007.274657,8,8,0.875
2105826666.34748,8,8,0.875
2645985794.41243,8,8,0.875
87804623.5645698,8,8,0.875
1794622571.74501,8,8,0.875
4152940494.53186,8,8,0.875
342851809.740221,8,8,0.875
60548716.355859,8,8,0.875
35100050.7521597,8,8,0.875
3711650305.82397,8,8,0.875
1857653519.49558,8,8,0.875
1701633088.09414,8,8,0.875
3282176340.86585,8,8,0.875
2339915764.3318,8,8,0.875
1289590875.28172,8,8,0.875
3690341606.46091,8,8,0.875
2354864641.85682,8,8,0.875
2974651581.12831,8,8,0.875
215270003.17672,8,8,0.875
427808813.168576,8,8,0.875
3915422010.68907,8,8,0.875
2912464311.70926,7,7,0.8571428571428571
2138534461.29904,7,7,0.8571428571428571
1875255922.76356,7,7,0.8571428571428571
547279602.387406,7,7,0.8571428571428571
1422504300.13388,7,7,0.8571428571428571
445278703.09604,7,7,0.8571428571428571
3647843179.19629,7,7,0.8571428571428571
3770545220.14862,7,7,0.8571428571428571
841258915.044278,7,7,0.8571428571428571
2736675491.84384,7,7,0.8571428571428571
214002377.900714,7,7,1.0
2477650853.26152,7,7,0.8571428571428571
2448535176.20618,7,7,0.8571428571428571
1451710870.41152,7,7,0.8571428571428571
1330592858.86612,7,7,0.8571428571428571
4006708416.39251,7,7,0.8571428571428571
1711032508.25744,7,7,0.8571428571428571
2643340489.13693,7,7,1.0
1973116215.20525,7,7,0.8571428571428571
3320668529.96525,7,7,0.8571428571428571
25848218.0149411,7,7,0.8571428571428571
812268218.975666,7,7,0.8571428571428571
3030775184.17442,7,7,0.8571428571428571
3674648289.7989,7,7,0.8571428571428571
3799088341.04106,7,7,0.8571428571428571
3063192042.81852,7,7,0.8571428571428571
1560125765.91908,7,7,0.8571428571428571
1997974646.12967,7,7,0.8571428571428571
1192253478.2517,7,7,0.8571428571428571
1212041066.9163,7,7,0.8571428571428571
1436615373.34992,7,7,0.8571428571428571
906474610.346408,7,7,0.8571428571428571
1562518462.90677,7,7,0.8571428571428571
3394336861.60863,7,7,0.8571428571428571
1790936675.95176,7,7,0.8571428571428571
1011887585.86146,7,7,0.8571428571428571
125681414.868179,7,7,0.8571428571428571
2954623145.00143,7,7,0.8571428571428571
3879511056.73187,7,7,0.8571428571428571
1312317451.52134,7,7,0.8571428571428571
4281743132.13978,7,7,0.8571428571428571
4044384385.81481,7,7,0.8571428571428571
3209919942.48923,7,7,1.0
2698869647.94814,7,7,0.8571428571428571
680726352.706954,7,7,0.8571428571428571
1138555039.48047,7,7,0.8571428571428571
1223450171.73624,7,7,0.8571428571428571
2958460092.54041,7,7,0.8571428571428571
332336507.906044,7,7,0.8571428571428571
2842025491.4093,7,7,0.8571428571428571
2447058460.86781,6,6,0.8333333333333334
2102065098.3202,6,6,0.8333333333333334
2293332681.78064,6,6,0.8333333333333334
3209486110.85666,6,6,0.8333333333333334
1856458300.99742,6,6,1.0
2859944451.50432,6,6,0.8333333333333334
3975683095.52692,6,6,0.8333333333333334
1563190898.41767,6,6,0.8333333333333334
4255394353.61654,6,6,0.8333333333333334
4292713844.11088,6,6,0.8333333333333334
338895648.901808,6,6,0.8333333333333334
2848357754.96349,6,6,0.8333333333333334
3330328454.29069,6,6,0.8333333333333334
3724148713.40139,6,6,0.8333333333333334
